OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente,Centro,Código,Profundidad,Temperatura,Salinidad,Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno,Conductividad,Fluorescencia,CTDO,Estación,Latitud,Longitud,AOU
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-83,10.023,33.029,8.02,5.61,87.79,25.41,6.39,36215,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.78
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-84,10.024,33.029,8.03,5.62,87.88,25.41,6.39,36215,0.69,CTDO-2,E6,-42.70549576,-73.60486094,0.78
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-85,10.024,33.029,7.99,5.59,87.44,25.41,6.39,36215,0.65,CTDO-2,E6,-42.70549576,-73.60486094,0.81
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-86,10.024,33.029,8,5.6,87.63,25.41,6.39,36216,0.62,CTDO-2,E6,-42.70549576,-73.60486094,0.79
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-87,10.024,33.028,8.02,5.61,87.84,25.41,6.39,36216,0.65,CTDO-2,E6,-42.70549576,-73.60486094,0.78
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-88,10.024,33.028,7.98,5.59,87.39,25.41,6.39,36217,0.64,CTDO-2,E6,-42.70549576,-73.60486094,0.81
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-89,10.024,33.028,8.01,5.6,87.66,25.41,6.39,36217,0.63,CTDO-2,E6,-42.70549576,-73.60486094,0.79
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-90,10.024,33.029,8,5.6,87.62,25.41,6.39,36218,0.62,CTDO-2,E6,-42.70549576,-73.60486094,0.79
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-91,10.024,33.029,7.99,5.59,87.51,25.41,6.39,36219,0.6,CTDO-2,E6,-42.70549576,-73.60486094,0.8
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-92,10.025,33.029,8,5.6,87.64,25.41,6.39,36219,0.62,CTDO-2,E6,-42.70549576,-73.60486094,0.79
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-93,10.024,33.03,8.02,5.61,87.77,25.41,6.39,36221,0.65,CTDO-2,E6,-42.70549576,-73.60486094,0.78
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-94,10.024,33.03,8.04,5.63,88.03,25.41,6.39,36222,0.63,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-95,10.024,33.031,8.03,5.62,87.94,25.41,6.39,36222,0.69,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-96,10.024,33.031,8.04,5.63,88.06,25.41,6.39,36223,0.59,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-97,10.024,33.03,8.06,5.64,88.21,25.41,6.39,36223,0.6,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-98,10.025,33.03,8.04,5.63,88.02,25.41,6.39,36223,0.61,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-99,10.025,33.031,8.04,5.63,88.04,25.41,6.39,36224,0.63,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-100,10.025,33.03,8.05,5.63,88.14,25.41,6.39,36224,0.64,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-101,10.025,33.03,8.05,5.63,88.09,25.41,6.39,36225,0.67,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-102,10.024,33.031,8.05,5.63,88.14,25.41,6.39,36225,0.63,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-103,10.024,33.031,8.06,5.64,88.24,25.41,6.39,36226,0.65,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-104,10.02,33.033,8.06,5.64,88.27,25.41,6.39,36225,0.68,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-105,10.02,33.033,8.06,5.64,88.25,25.41,6.39,36225,0.68,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-106,10.021,33.032,8.06,5.64,88.23,25.41,6.39,36226,0.64,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-107,10.021,33.033,8.05,5.64,88.17,25.41,6.39,36226,0.62,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-108,10.017,33.035,8.05,5.63,88.07,25.42,6.4,36226,0.6,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-109,10.016,33.036,8.06,5.64,88.24,25.42,6.4,36226,0.62,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-110,10.016,33.036,8.05,5.63,88.13,25.42,6.4,36226,0.59,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-111,10.016,33.036,8.05,5.63,88.12,25.42,6.4,36227,0.66,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-112,10.013,33.039,8.03,5.62,87.91,25.42,6.4,36228,0.59,CTDO-2,E6,-42.70549576,-73.60486094,0.78
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-113,10.011,33.04,8.06,5.64,88.2,25.42,6.4,36227,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-114,10.008,33.041,8.08,5.65,88.39,25.42,6.4,36227,0.55,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-115,10.007,33.041,8.07,5.64,88.28,25.42,6.4,36226,0.65,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-116,10.008,33.041,8.05,5.64,88.16,25.42,6.4,36227,0.61,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-117,10.008,33.041,8.05,5.64,88.16,25.42,6.4,36228,0.65,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-118,10.008,33.041,8.06,5.64,88.25,25.42,6.4,36228,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-119,10.008,33.041,8.07,5.65,88.36,25.42,6.4,36228,0.56,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-120,10.007,33.041,8.06,5.64,88.23,25.42,6.4,36228,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-121,10.007,33.042,8.05,5.63,88.12,25.42,6.4,36229,0.62,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-122,10.007,33.042,8.06,5.64,88.19,25.42,6.4,36230,0.57,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-123,10.007,33.042,8.08,5.65,88.41,25.42,6.4,36230,0.6,CTDO-2,E6,-42.70549576,-73.60486094,0.74
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-124,10.007,33.042,8.07,5.65,88.29,25.42,6.4,36231,0.57,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-125,10.007,33.042,8.05,5.64,88.14,25.42,6.4,36231,0.52,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-126,10.007,33.042,8.06,5.64,88.19,25.42,6.4,36231,0.56,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-127,10.006,33.043,8.08,5.65,88.39,25.42,6.4,36232,0.56,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-128,10.005,33.044,8.08,5.65,88.44,25.42,6.4,36232,0.64,CTDO-2,E6,-42.70549576,-73.60486094,0.74
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-129,10.004,33.044,8.07,5.64,88.27,25.42,6.4,36232,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-130,10.004,33.044,8.04,5.63,88.01,25.42,6.4,36233,0.61,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-131,10.004,33.044,8.04,5.63,88.03,25.42,6.4,36233,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-132,10.004,33.044,8.06,5.64,88.22,25.42,6.4,36233,0.59,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-133,10.004,33.044,8.06,5.64,88.16,25.42,6.4,36234,0.61,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-134,10.005,33.044,8.05,5.63,88.09,25.42,6.4,36235,0.59,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-135,10.005,33.044,8.06,5.64,88.24,25.42,6.4,36235,0.55,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-136,10.005,33.044,8.07,5.65,88.31,25.42,6.4,36235,0.55,CTDO-2,E6,-42.70549576,-73.60486094,0.75
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-137,10.004,33.044,8.05,5.63,88.08,25.42,6.4,36236,0.58,CTDO-2,E6,-42.70549576,-73.60486094,0.76
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923c,9/23/2020,10:48:39 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-138,10.006,33.041,8,5.6,87.59,25.42,6.4,36234,0.67,CTDO-2,E6,-42.70549576,-73.60486094,0.8
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-1,10.289,32.967,7.61,5.33,83.76,25.32,6.36,36357,1.03,CTDO-2,E5,-42.72824948,-73.60907812,1.03
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-2,10.282,32.968,8.42,5.89,92.61,25.32,6.36,36353,0.94,CTDO-2,E5,-42.72824948,-73.60907812,0.47
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-3,10.261,32.969,8.35,5.84,91.88,25.32,6.36,36334,1.02,CTDO-2,E5,-42.72824948,-73.60907812,0.52
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-4,10.242,32.971,8.36,5.85,91.89,25.33,6.37,36320,1.07,CTDO-2,E5,-42.72824948,-73.60907812,0.52
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-5,10.239,32.971,8.35,5.84,91.8,25.33,6.37,36318,1.25,CTDO-2,E5,-42.72824948,-73.60907812,0.52
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-6,10.238,32.971,8.33,5.83,91.59,25.33,6.37,36317,1.39,CTDO-2,E5,-42.72824948,-73.60907812,0.54
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-7,10.237,32.971,8.33,5.83,91.56,25.33,6.37,36317,1.47,CTDO-2,E5,-42.72824948,-73.60907812,0.54
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-8,10.238,32.971,8.3,5.81,91.22,25.33,6.37,36318,1.49,CTDO-2,E5,-42.72824948,-73.60907812,0.56
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-9,10.23,32.972,8.32,5.82,91.43,25.33,6.37,36313,1.8,CTDO-2,E5,-42.72824948,-73.60907812,0.55
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-10,10.208,32.977,8.2,5.74,90.07,25.34,6.37,36298,1.76,CTDO-2,E5,-42.72824948,-73.60907812,0.63
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-11,10.187,32.98,8.09,5.66,88.89,25.34,6.37,36282,1.55,CTDO-2,E5,-42.72824948,-73.60907812,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-12,10.179,32.981,8.1,5.67,88.92,25.35,6.37,36277,1.62,CTDO-2,E5,-42.72824948,-73.60907812,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-13,10.176,32.982,8.1,5.67,88.99,25.35,6.37,36276,1.65,CTDO-2,E5,-42.72824948,-73.60907812,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-14,10.174,32.982,8.1,5.67,88.91,25.35,6.38,36274,1.67,CTDO-2,E5,-42.72824948,-73.60907812,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-15,10.168,32.983,8.1,5.67,88.9,25.35,6.38,36270,1.53,CTDO-2,E5,-42.72824948,-73.60907812,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-16,10.156,32.985,8.07,5.65,88.6,25.35,6.38,36261,1.55,CTDO-2,E5,-42.72824948,-73.60907812,0.73
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-17,10.14,32.987,8.05,5.64,88.37,25.36,6.38,36250,1.48,CTDO-2,E5,-42.72824948,-73.60907812,0.74
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-18,10.131,32.989,8,5.6,87.78,25.36,6.38,36243,1.3,CTDO-2,E5,-42.72824948,-73.60907812,0.78
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-19,10.127,32.989,7.99,5.59,87.64,25.36,6.38,36240,1.29,CTDO-2,E5,-42.72824948,-73.60907812,0.79
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-20,10.125,32.989,7.97,5.58,87.46,25.36,6.38,36240,1.3,CTDO-2,E5,-42.72824948,-73.60907812,0.8
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-21,10.124,32.989,7.97,5.58,87.43,25.36,6.38,36239,1.22,CTDO-2,E5,-42.72824948,-73.60907812,0.8
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-22,10.123,32.99,7.97,5.58,87.39,25.36,6.38,36239,1.3,CTDO-2,E5,-42.72824948,-73.60907812,0.81
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-23,10.121,32.99,7.98,5.59,87.54,25.36,6.38,36238,1.25,CTDO-2,E5,-42.72824948,-73.60907812,0.8
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-24,10.118,32.99,7.95,5.56,87.22,25.36,6.38,36236,1.25,CTDO-2,E5,-42.72824948,-73.60907812,0.82
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-25,10.105,32.991,7.97,5.58,87.38,25.37,6.38,36226,1.12,CTDO-2,E5,-42.72824948,-73.60907812,0.81
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-26,10.1,32.992,7.93,5.55,86.99,25.37,6.39,36223,1.15,CTDO-2,E5,-42.72824948,-73.60907812,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-27,10.097,32.993,7.93,5.55,86.95,25.37,6.39,36221,1.06,CTDO-2,E5,-42.72824948,-73.60907812,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-28,10.096,32.993,7.92,5.54,86.85,25.37,6.39,36221,1.07,CTDO-2,E5,-42.72824948,-73.60907812,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-29,10.093,32.994,7.94,5.55,87,25.37,6.39,36219,1.03,CTDO-2,E5,-42.72824948,-73.60907812,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-30,10.09,32.995,7.9,5.53,86.65,25.37,6.39,36218,1.11,CTDO-2,E5,-42.72824948,-73.60907812,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-31,10.083,32.997,7.91,5.54,86.73,25.37,6.39,36214,0.94,CTDO-2,E5,-42.72824948,-73.60907812,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-32,10.076,32.998,7.91,5.54,86.69,25.38,6.39,36210,0.98,CTDO-2,E5,-42.72824948,-73.60907812,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-33,10.07,33,7.92,5.54,86.81,25.38,6.39,36206,0.93,CTDO-2,E5,-42.72824948,-73.60907812,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-34,10.068,33.001,7.92,5.54,86.72,25.38,6.39,36206,0.87,CTDO-2,E5,-42.72824948,-73.60907812,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923d,9/23/2020,11:16:03 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-35,10.066,33.001,7.91,5.54,86.68,25.38,6.39,36205,0.85,CTDO-2,E5,-42.72824948,-73.60907812,0.85
