,OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad (m),Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU,Latitud,Longitud
944,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-66,10.4725,33.1458,7.49,5.2411,82.861,25.4241,6.327,36729,0.3615,CTDO-2,E1,1.0858999999999996,-42.75620833333333,-73.48326944444445
945,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-67,10.4697,33.1472,7.5009,5.2487,82.977,25.4256,6.32734,36728,0.321,CTDO-2,E1,1.07864,-42.75620833333333,-73.48326944444445
946,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-68,10.4678,33.1479,7.4819,5.2354,82.764,25.4265,6.32757,36728,0.3307,CTDO-2,E1,1.0921699999999994,-42.75620833333333,-73.48326944444445
947,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-69,10.4615,33.1514,7.4738,5.2297,82.664,25.4303,6.32831,36726,0.3335,CTDO-2,E1,1.0986099999999999,-42.75620833333333,-73.48326944444445
948,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-70,10.4528,33.156,7.467,5.225,82.576,25.4354,6.32933,36723,0.3318,CTDO-2,E1,1.10433,-42.75620833333333,-73.48326944444445
949,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-71,10.4523,33.1561,7.4653,5.2238,82.557,25.4356,6.32939,36723,0.3282,CTDO-2,E1,1.1055900000000003,-42.75620833333333,-73.48326944444445
950,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-72,10.452,33.1556,7.4535,5.2155,82.426,25.4353,6.32946,36723,0.3223,CTDO-2,E1,1.1139600000000005,-42.75620833333333,-73.48326944444445
951,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-73,10.4531,33.1558,7.4604,5.2203,82.504,25.4352,6.3293,36724,0.3368,CTDO-2,E1,1.109,-42.75620833333333,-73.48326944444445
952,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-74,10.4537,33.1555,7.4682,5.2258,82.591,25.4349,6.32922,36725,0.3453,CTDO-2,E1,1.1034200000000007,-42.75620833333333,-73.48326944444445
953,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-75,10.4537,33.1555,7.4597,5.2199,82.497,25.4349,6.32922,36725,0.2978,CTDO-2,E1,1.1093200000000003,-42.75620833333333,-73.48326944444445
954,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-76,10.4537,33.1557,7.4721,5.2286,82.635,25.435,6.32922,36726,0.3601,CTDO-2,E1,1.1006200000000002,-42.75620833333333,-73.48326944444445
955,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-77,10.454,33.1554,7.4537,5.2157,82.431,25.4347,6.32919,36726,0.3157,CTDO-2,E1,1.1134899999999996,-42.75620833333333,-73.48326944444445
956,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118a,2020-11-18,09:46:00,Salmones Camanchaca S.A.,Pilpilehue,,-78,10.4539,33.1557,7.4695,5.2267,82.606,25.435,6.32919,36727,0.3172,CTDO-2,E1,1.1024899999999995,-42.75620833333333,-73.48326944444445
